字頻序號,字,部首,筆畫,出現頻次,累積頻次,出現百分比,累積百分比
2795,颳,風,15,18,1194478,0.00149133,98.96443801
2796,廈,な,13,18,1194496,0.00149133,98.96592934
2797,蒜,艸,14,18,1194514,0.00149133,98.96742067
2798,隕,阜,13,18,1194532,0.00149133,98.96891200
2799,眺,目,11,18,1194550,0.00149133,98.97040333
2800,琢,玉,12,18,1194568,0.00149133,98.97189466
2801,蟋,虫,17,18,1194586,0.00149133,98.97338599
2802,穗,禾,17,18,1194604,0.00149133,98.97487732
2803,燙,火,16,18,1194622,0.00149133,98.97636865
2804,磺,石,17,18,1194640,0.00149133,98.97785998
2805,諧,言,16,18,1194658,0.00149133,98.97935131
2806,禪,示,17,18,1194676,0.00149133,98.98084264
2807,釐,里,18,18,1194694,0.00149133,98.98233397
2808,櫥,木,19,18,1194712,0.00149133,98.98382530
2809,髓,骨,23,18,1194730,0.00149133,98.98531663
2810,黴,黑,23,18,1194748,0.00149133,98.98680796
2811,躡,足,25,18,1194766,0.00149133,98.98829929
2812,蠢,虫,21,18,1194784,0.00149133,98.98979062
2813,疆,田,19,18,1194802,0.00149133,98.99128195
2814,艦,舟,20,18,1194820,0.00149133,98.99277328
2815,壼,士,13,18,1194838,0.00149133,98.99426461
2816,籲,竹,32,18,1194856,0.00149133,98.99575594
2817,啥,口,11,18,1194874,0.00149133,98.99724727
2818,吒,口,6,17,1194891,0.00140848,98.99865575
2819,呱,口,8,17,1194908,0.00140848,99.00006423
2820,奸,女,6,17,1194925,0.00140848,99.00147271
2821,乍,ぜ,5,17,1194942,0.00140848,99.00288119
2822,曰,曰,4,17,1194959,0.00140848,99.00428967
2823,券,刀,8,17,1194976,0.00140848,99.00569815
2824,兆,儿,6,17,1194993,0.00140848,99.00710663
2825,杆,木,7,17,1195010,0.00140848,99.00851511
2826,砌,石,9,17,1195027,0.00140848,99.00992359
2827,秉,禾,8,17,1195044,0.00140848,99.01133207
2828,咸,口,9,17,1195061,0.00140848,99.01274055
2829,徊,彳,9,17,1195078,0.00140848,99.01414903
2830,倘,人,10,17,1195095,0.00140848,99.01555751
2831,萍,艸,12,17,1195112,0.00140848,99.01696599
2832,凰,几,11,17,1195129,0.00140848,99.01837447
2833,菸,艸,12,17,1195146,0.00140848,99.01978295
2834,捆,手,10,17,1195163,0.00140848,99.02119143
2835,棕,木,12,17,1195180,0.00140848,99.02259991
2836,笙,竹,11,17,1195197,0.00140848,99.02400839
2837,裘,衣,13,17,1195214,0.00140848,99.02541687
2838,敕,の,11,17,1195231,0.00140848,99.02682535
2839,箕,竹,14,17,1195248,0.00140848,99.02823383
2840,徜,彳,11,17,1195265,0.00140848,99.02964231
2841,慚,心,14,17,1195282,0.00140848,99.03105079
2842,雁,隹,12,17,1195299,0.00140848,99.03245927
2843,蒲,艸,14,17,1195316,0.00140848,99.03386775
2844,聆,耳,11,17,1195333,0.00140848,99.03527623
2845,徘,彳,11,17,1195350,0.00140848,99.03668471
2846,絨,糸,12,17,1195367,0.00140848,99.03809319
2847,脂,肉,10,17,1195384,0.00140848,99.03950167
2848,晝,日,11,17,1195401,0.00140848,99.04091015
2849,寢,で,14,17,1195418,0.00140848,99.04231863
2850,蛻,虫,13,17,1195435,0.00140848,99.04372711
2851,壇,土,16,17,1195452,0.00140848,99.04513559
2852,賦,貝,15,17,1195469,0.00140848,99.04654407
2853,蝙,虫,15,17,1195486,0.00140848,99.04795255
2854,誦,言,14,17,1195503,0.00140848,99.04936103
2855,攤,手,22,17,1195520,0.00140848,99.05076951
2856,儉,人,15,17,1195537,0.00140848,99.05217799
2857,鰻,魚,22,17,1195554,0.00140848,99.05358647
2858,凜,ち,15,17,1195571,0.00140848,99.05499495
2859,壩,土,24,17,1195588,0.00140848,99.05640343
2860,瞎,目,15,17,1195605,0.00140848,99.05781191
2861,鵡,鳥,19,17,1195622,0.00140848,99.05922039
2862,壘,土,18,17,1195639,0.00140848,99.06062887
2863,巒,山,22,17,1195656,0.00140848,99.06203735
2864,橢,木,16,17,1195673,0.00140848,99.06344583
2865,鸚,鳥,28,17,1195690,0.00140848,99.06485431
2866,罈,缶,18,17,1195707,0.00140848,99.06626279
2867,賠,貝,15,17,1195724,0.00140848,99.06767127
2868,鍛,金,17,17,1195741,0.00140848,99.06907975
2869,鴕,鳥,16,17,1195758,0.00140848,99.07048823
2870,擎,手,17,17,1195775,0.00140848,99.07189671
2871,諄,言,15,17,1195792,0.00140848,99.07330519
2872,汀,水,5,16,1195808,0.00132563,99.07463082
2873,勿,ぢ,4,16,1195824,0.00132563,99.07595645
2874,勾,ぢ,4,16,1195840,0.00132563,99.07728208
2875,沛,水,7,16,1195856,0.00132563,99.07860771
2876,罕,网,7,16,1195872,0.00132563,99.07993334
2877,拂,手,8,16,1195888,0.00132563,99.08125897
2878,茅,艸,9,16,1195904,0.00132563,99.08258460
2879,悽,心,11,16,1195920,0.00132563,99.08391023
2880,斬,斤,11,16,1195936,0.00132563,99.08523586
2881,砲,石,10,16,1195952,0.00132563,99.08656149
2882,頃,頁,11,16,1195968,0.00132563,99.08788712
2883,栩,木,10,16,1195984,0.00132563,99.08921275
2884,愣,心,12,16,1196000,0.00132563,99.09053838
2885,耽,耳,10,16,1196016,0.00132563,99.09186401
2886,琅,玉,11,16,1196032,0.00132563,99.09318964
2887,盔,皿,11,16,1196048,0.00132563,99.09451527
2888,搓,手,13,16,1196064,0.00132563,99.09584090
2889,喧,口,12,16,1196080,0.00132563,99.09716653
2890,筍,竹,12,16,1196096,0.00132563,99.09849216
2891,沫,水,8,16,1196112,0.00132563,99.09981779
2892,楓,木,13,16,1196128,0.00132563,99.10114342
2893,啞,口,11,16,1196144,0.00132563,99.10246905
2894,揍,手,12,16,1196160,0.00132563,99.10379468
2895,惶,心,12,16,1196176,0.00132563,99.10512031
2896,脅,肉,10,16,1196192,0.00132563,99.10644594
2897,堤,土,12,16,1196208,0.00132563,99.10777157
2898,稜,禾,13,16,1196224,0.00132563,99.10909720
2899,窪,穴,14,16,1196240,0.00132563,99.11042283
2900,蓉,艸,14,16,1196256,0.00132563,99.11174846
2901,蜿,虫,14,16,1196272,0.00132563,99.11307409
2902,嘎,口,14,16,1196288,0.00132563,99.11439972
2903,寮,で,15,16,1196304,0.00132563,99.11572535
2904,襟,衣,19,16,1196320,0.00132563,99.11705098
2905,蔚,艸,15,16,1196336,0.00132563,99.11837661
2906,薦,艸,17,16,1196352,0.00132563,99.11970224
2907,閩,門,14,16,1196368,0.00132563,99.12102787
2908,欖,木,25,16,1196384,0.00132563,99.12235350
2909,濾,水,18,16,1196400,0.00132563,99.12367913
2910,蟬,虫,18,16,1196416,0.00132563,99.12500476
2911,踴,足,16,16,1196432,0.00132563,99.12633039
2913,薔,艸,17,16,1196464,0.00132563,99.12898165
2914,鬣,髟,25,16,1196480,0.00132563,99.13030728
2915,懿,心,22,16,1196496,0.00132563,99.13163291
2916,蜒,虫,14,16,1196512,0.00132563,99.13295854
2917,樟,木,15,16,1196528,0.00132563,99.13428417
2918,徽,彳,17,16,1196544,0.00132563,99.13560980
2919,曬,日,23,16,1196560,0.00132563,99.13693543
2920,慾,心,15,16,1196576,0.00132563,99.13826106
2921,諫,言,16,16,1196592,0.00132563,99.13958669
2922,摀,手,13,16,1196608,0.00132563,99.14091232
2923,廿,廾,4,15,1196623,0.00124277,99.14215509
2924,吁,口,6,15,1196638,0.00124277,99.14339786
2925,怯,心,8,15,1196653,0.00124277,99.14464063
2926,盯,目,7,15,1196668,0.00124277,99.14588340
2927,杰,木,8,15,1196683,0.00124277,99.14712617
2928,桐,木,10,15,1196698,0.00124277,99.14836894
2929,抑,手,7,15,1196713,0.00124277,99.14961171
2930,媛,女,12,15,1196728,0.00124277,99.15085448
2931,垢,土,9,15,1196743,0.00124277,99.15209725
2932,揀,手,12,15,1196758,0.00124277,99.15334002
2933,拱,手,9,15,1196773,0.00124277,99.15458279
2934,奠,大,12,15,1196788,0.00124277,99.15582556
2935,倩,人,10,15,1196803,0.00124277,99.15706833
2936,辜,辛,12,15,1196818,0.00124277,99.15831110
2937,琉,玉,10,15,1196833,0.00124277,99.15955387
2938,腎,肉,12,15,1196848,0.00124277,99.16079664
2939,冤,だ,10,15,1196863,0.00124277,99.16203941
2940,溺,水,13,15,1196878,0.00124277,99.16328218
2941,禹,禸,9,15,1196893,0.00124277,99.16452495
2942,俱,人,10,15,1196908,0.00124277,99.16576772
2943,畔,田,10,15,1196923,0.00124277,99.16701049
2944,徉,彳,9,15,1196938,0.00124277,99.16825326
2945,泄,水,8,15,1196953,0.00124277,99.16949603
2946,腕,肉,12,15,1196968,0.00124277,99.17073880
2947,湘,水,12,15,1196983,0.00124277,99.17198157
2948,氮,气,12,15,1196998,0.00124277,99.17322434
2949,菁,艸,12,15,1197013,0.00124277,99.17446711
2950,稠,禾,13,15,1197028,0.00124277,99.17570988
2951,睹,目,13,15,1197043,0.00124277,99.17695265
2952,償,人,17,15,1197058,0.00124277,99.17819542
2953,痴,ば,13,15,1197073,0.00124277,99.17943819
2954,骸,骨,16,15,1197088,0.00124277,99.18068096
2955,樁,木,15,15,1197103,0.00124277,99.18192373
2956,鮭,魚,17,15,1197118,0.00124277,99.18316650
2957,幟,巾,15,15,1197133,0.00124277,99.18440927
2958,瞿,目,18,15,1197148,0.00124277,99.18565204
2959,撮,手,15,15,1197163,0.00124277,99.18689481
2960,霖,雨,16,15,1197178,0.00124277,99.18813758
2961,魄,鬼,15,15,1197193,0.00124277,99.18938035
2962,濤,水,17,15,1197208,0.00124277,99.19062312
2963,蕨,艸,16,15,1197223,0.00124277,99.19186589
2964,瞞,目,16,15,1197238,0.00124277,99.19310866
2965,蔓,艸,15,15,1197253,0.00124277,99.19435143
2966,瞇,目,15,15,1197268,0.00124277,99.19559420
2967,賤,貝,15,15,1197283,0.00124277,99.19683697
2968,萱,艸,13,15,1197298,0.00124277,99.19807974
2969,瘤,ば,15,15,1197313,0.00124277,99.19932251
2970,糰,米,20,15,1197328,0.00124277,99.20056528
2971,繽,糸,20,15,1197343,0.00124277,99.20180805
2972,齦,齒,21,15,1197358,0.00124277,99.20305082
2973,鑰,金,25,15,1197373,0.00124277,99.20429359
2974,鑲,金,25,15,1197388,0.00124277,99.20553636
2975,戊,戈,5,14,1197402,0.00115992,99.20669628
2976,倡,人,10,14,1197416,0.00115992,99.20785620
2977,庸,な,11,14,1197430,0.00115992,99.20901612
2978,坤,土,8,14,1197444,0.00115992,99.21017604
2979,淳,水,11,14,1197458,0.00115992,99.21133596
2980,抒,手,7,14,1197472,0.00115992,99.21249588
2981,紳,糸,11,14,1197486,0.00115992,99.21365580
2982,伺,人,7,14,1197500,0.00115992,99.21481572
2983,梧,木,11,14,1197514,0.00115992,99.21597564
2984,恍,心,9,14,1197528,0.00115992,99.21713556
2985,唾,口,12,14,1197542,0.00115992,99.21829548
2986,砸,石,10,14,1197556,0.00115992,99.21945540
2987,崎,山,11,14,1197570,0.00115992,99.22061532
2988,卉,十,5,14,1197584,0.00115992,99.22177524
2989,舵,舟,11,14,1197598,0.00115992,99.22293516
2990,咖,口,8,14,1197612,0.00115992,99.22409508
2991,陋,阜,9,14,1197626,0.00115992,99.22525500
2992,啡,口,11,14,1197640,0.00115992,99.22641492
2993,杏,木,7,14,1197654,0.00115992,99.22757484
2994,疫,ば,9,14,1197668,0.00115992,99.22873476
2995,嵌,山,12,14,1197682,0.00115992,99.22989468
2996,債,人,13,14,1197696,0.00115992,99.23105460
2997,鈞,金,12,14,1197710,0.00115992,99.23221452
2998,搗,手,13,14,1197724,0.00115992,99.23337444
2999,煞,火,13,14,1197738,0.00115992,99.23453436
3000,詠,言,12,14,1197752,0.00115992,99.23569428
3001,癮,ば,22,14,1197766,0.00115992,99.23685420
3002,晰,日,12,14,1197780,0.00115992,99.23801412
3003,鏟,金,19,14,1197794,0.00115992,99.23917404
3004,筏,竹,12,14,1197808,0.00115992,99.24033396
3005,繭,糸,19,14,1197822,0.00115992,99.24149388
3006,溯,水,13,14,1197836,0.00115992,99.24265380
3007,鶴,鳥,21,14,1197850,0.00115992,99.24381372
3008,靴,革,13,14,1197864,0.00115992,99.24497364
3009,舖,舌,15,14,1197878,0.00115992,99.24613356
3010,鉀,金,13,14,1197892,0.00115992,99.24729348
3011,輻,車,16,14,1197906,0.00115992,99.24845340
3012,輾,車,17,14,1197920,0.00115992,99.24961332
3013,骯,骨,14,14,1197934,0.00115992,99.25077324
3014,瀉,水,18,14,1197948,0.00115992,99.25193316
3015,槽,木,15,14,1197962,0.00115992,99.25309308
3016,瀰,水,20,14,1197976,0.00115992,99.25425300
3017,嘶,口,15,14,1197990,0.00115992,99.25541292
3018,鐺,金,21,14,1198004,0.00115992,99.25657284
3019,簫,竹,18,14,1198018,0.00115992,99.25773276
3020,魁,鬼,14,14,1198032,0.00115992,99.25889268
3021,僻,人,15,14,1198046,0.00115992,99.26005260
3022,橄,木,16,14,1198060,0.00115992,99.26121252
3023,潰,水,15,14,1198074,0.00115992,99.26237244
3024,詛,言,12,14,1198088,0.00115992,99.26353236
3025,竣,立,12,14,1198102,0.00115992,99.26469228
3026,鄒,邑,13,14,1198116,0.00115992,99.26585220
3027,摟,手,14,14,1198130,0.00115992,99.26701212
3028,熬,火,15,14,1198144,0.00115992,99.26817204
3029,囚,囗,5,13,1198157,0.00107707,99.26924911
3030,昔,日,8,13,1198170,0.00107707,99.27032618
3031,咿,口,9,13,1198183,0.00107707,99.27140325
3032,皿,皿,5,13,1198196,0.00107707,99.27248032
3033,咻,口,9,13,1198209,0.00107707,99.27355739
3034,卸,つ,8,13,1198222,0.00107707,99.27463446
3035,芸,艸,8,13,1198235,0.00107707,99.27571153
3036,伶,人,7,13,1198248,0.00107707,99.27678860
3037,侮,人,9,13,1198261,0.00107707,99.27786567
3038,狄,犬,7,13,1198274,0.00107707,99.27894274
3040,呎,口,7,13,1198300,0.00107707,99.28109688
3041,姒,女,8,13,1198313,0.00107707,99.28217395
3042,氾,水,5,13,1198326,0.00107707,99.28325102
3043,茁,艸,9,13,1198339,0.00107707,99.28432809
3044,苑,艸,9,13,1198352,0.00107707,99.28540516
3045,冥,だ,10,13,1198365,0.00107707,99.28648223
3046,眩,目,10,13,1198378,0.00107707,99.28755930
3047,畚,田,10,13,1198391,0.00107707,99.28863637
3048,捏,手,10,13,1198404,0.00107707,99.28971344
3049,隧,阜,16,13,1198417,0.00107707,99.29079051
3050,糜,米,17,13,1198430,0.00107707,99.29186758
3051,彬,ね,11,13,1198443,0.00107707,99.29294465
3052,錘,金,17,13,1198456,0.00107707,99.29402172
3053,徙,彳,11,13,1198469,0.00107707,99.29509879
3054,癌,ば,17,13,1198482,0.00107707,99.29617586
3055,琵,玉,12,13,1198495,0.00107707,99.29725293
3056,檬,木,18,13,1198508,0.00107707,99.29833000
3057,鈣,金,12,13,1198521,0.00107707,99.29940707
3058,橇,木,16,13,1198534,0.00107707,99.30048414
3059,蜀,虫,13,13,1198547,0.00107707,99.30156121
3060,錶,金,16,13,1198560,0.00107707,99.30263828
3061,雍,隹,13,13,1198573,0.00107707,99.30371535
3062,囑,口,24,13,1198586,0.00107707,99.30479242
3063,瞄,目,14,13,1198599,0.00107707,99.30586949
3064,懲,心,19,13,1198612,0.00107707,99.30694656
3065,絹,糸,13,13,1198625,0.00107707,99.30802363
3066,譏,言,19,13,1198638,0.00107707,99.30910070
3067,懊,心,16,13,1198651,0.00107707,99.31017777
3068,糯,米,20,13,1198664,0.00107707,99.31125484
3069,幢,巾,15,13,1198677,0.00107707,99.31233191
3070,癢,ば,20,13,1198690,0.00107707,99.31340898
3071,濛,水,17,13,1198703,0.00107707,99.31448605
3072,靡,非,19,13,1198716,0.00107707,99.31556312
3073,圃,囗,10,13,1198729,0.00107707,99.31664019
3074,艷,色,24,13,1198742,0.00107707,99.31771726
3075,菱,艸,12,13,1198755,0.00107707,99.31879433
3076,竇,穴,20,13,1198768,0.00107707,99.31987140
3077,楣,木,13,13,1198781,0.00107707,99.32094847
3078,鬱,鬯,29,13,1198794,0.00107707,99.32202554
3079,裔,衣,13,13,1198807,0.00107707,99.32310261
3080,欒,木,23,13,1198820,0.00107707,99.32417968
3081,骰,骨,14,13,1198833,0.00107707,99.32525675
3082,椿,木,13,13,1198846,0.00107707,99.32633382
3083,縷,糸,17,13,1198859,0.00107707,99.32741089
3084,莽,艸,11,13,1198872,0.00107707,99.32848796
3085,黍,黍,12,13,1198885,0.00107707,99.32956503
3086,塾,土,14,13,1198898,0.00107707,99.33064210
3087,綴,糸,14,13,1198911,0.00107707,99.33171917
3088,敷,の,15,13,1198924,0.00107707,99.33279624
3089,蕙,艸,16,13,1198937,0.00107707,99.33387331
3090,勻,ぢ,4,12,1198949,0.00099422,99.33486753
3091,亙,二,6,12,1198961,0.00099422,99.33586175
3092,枉,木,8,12,1198973,0.00099422,99.33685597
3093,沐,水,7,12,1198985,0.00099422,99.33785019
3094,洶,水,9,12,1198997,0.00099422,99.33884441
3095,茉,艸,9,12,1199009,0.00099422,99.33983863
3096,苔,艸,9,12,1199021,0.00099422,99.34083285
3097,稽,禾,15,12,1199033,0.00099422,99.34182707
3098,竺,竹,8,12,1199045,0.00099422,99.34282129
3099,潦,水,15,12,1199057,0.00099422,99.34381551
3100,炙,火,8,12,1199069,0.00099422,99.34480973
3101,樺,木,16,12,1199081,0.00099422,99.34580395
3102,奢,大,11,12,1199093,0.00099422,99.34679817
3103,擱,手,17,12,1199105,0.00099422,99.34779239
3104,脣,肉,11,12,1199117,0.00099422,99.34878661
3105,襄,衣,17,12,1199129,0.00099422,99.34978083
3106,稈,禾,12,12,1199141,0.00099422,99.35077505
3107,閻,門,16,12,1199153,0.00099422,99.35176927
3108,欽,欠,12,12,1199165,0.00099422,99.35276349
3109,諦,言,16,12,1199177,0.00099422,99.35375771
3110,漩,水,14,12,1199189,0.00099422,99.35475193
3111,鎚,金,18,12,1199201,0.00099422,99.35574615
3112,滯,水,14,12,1199213,0.00099422,99.35674037
3113,癡,ば,19,12,1199225,0.00099422,99.35773459
3114,墅,土,14,12,1199237,0.00099422,99.35872881
3115,瓊,玉,19,12,1199249,0.00099422,99.35972303
3116,綢,糸,14,12,1199261,0.00099422,99.36071725
3117,騷,馬,20,12,1199273,0.00099422,99.36171147
3118,腥,肉,13,12,1199285,0.00099422,99.36270569
3119,筱,竹,13,12,1199297,0.00099422,99.36369991
3120,魅,鬼,15,12,1199309,0.00099422,99.36469413
3121,瑋,玉,13,12,1199321,0.00099422,99.36568835
3122,荀,艸,10,12,1199333,0.00099422,99.36668257
3123,呦,口,8,12,1199345,0.00099422,99.36767679
3124,掏,手,11,12,1199357,0.00099422,99.36867101
3125,浣,水,10,12,1199369,0.00099422,99.36966523
3126,暇,日,13,12,1199381,0.00099422,99.37065945
3127,腫,肉,13,12,1199393,0.00099422,99.37165367
3128,寡,で,14,12,1199405,0.00099422,99.37264789
3129,嘟,口,14,12,1199417,0.00099422,99.37364211
3130,嘹,口,15,12,1199429,0.00099422,99.37463633
3131,狩,犬,9,12,1199441,0.00099422,99.37563055
3132,偎,人,11,12,1199453,0.00099422,99.37662477
3133,聒,耳,12,12,1199465,0.00099422,99.37761899
3134,慷,心,14,12,1199477,0.00099422,99.37861321
3135,丑,一,4,11,1199488,0.00091137,99.37952458
3136,卜,卜,2,11,1199499,0.00091137,99.38043595
3137,仕,人,5,11,1199510,0.00091137,99.38134732
3138,坎,土,7,11,1199521,0.00091137,99.38225869
3139,拙,手,8,11,1199532,0.00091137,99.38317006
3140,灸,火,7,11,1199543,0.00091137,99.38408143
3141,迄,ひ,7,11,1199554,0.00091137,99.38499280
3142,忱,心,7,11,1199565,0.00091137,99.38590417
3143,迢,ひ,9,11,1199576,0.00091137,99.38681554
3144,昧,日,9,11,1199587,0.00091137,99.38772691
3145,祿,示,13,11,1199598,0.00091137,99.38863828
3146,摧,手,14,11,1199609,0.00091137,99.38954965
3147,俏,人,9,11,1199620,0.00091137,99.39046102
3148,翡,羽,14,11,1199631,0.00091137,99.39137239
3149,耿,耳,10,11,1199642,0.00091137,99.39228376
3150,筠,竹,13,11,1199653,0.00091137,99.39319513
3151,虔,虍,10,11,1199664,0.00091137,99.39410650
3152,瑤,玉,14,11,1199675,0.00091137,99.39501787
3153,匪,匚,10,11,1199686,0.00091137,99.39592924
3154,酵,酉,14,11,1199697,0.00091137,99.39684061
3155,焉,火,11,11,1199708,0.00091137,99.39775198
3156,鄙,邑,14,11,1199719,0.00091137,99.39866335
3157,淮,水,11,11,1199730,0.00091137,99.39957472
3158,瓢,瓜,16,11,1199741,0.00091137,99.40048609
3159,皎,白,11,11,1199752,0.00091137,99.40139746
3160,頹,頁,16,11,1199763,0.00091137,99.40230883
3161,廂,な,12,11,1199774,0.00091137,99.40322020
3162,瞰,目,17,11,1199785,0.00091137,99.40413157
3163,袱,衣,12,11,1199796,0.00091137,99.40504294
3164,蕪,艸,16,11,1199807,0.00091137,99.40595431
3165,嗇,口,13,11,1199818,0.00091137,99.40686568
3166,罹,网,16,11,1199829,0.00091137,99.40777705
3167,凳,几,14,11,1199840,0.00091137,99.40868842
3168,簇,竹,17,11,1199851,0.00091137,99.40959979
3169,洩,水,9,11,1199862,0.00091137,99.41051116
3170,檸,木,18,11,1199873,0.00091137,99.41142253
3171,盎,皿,10,11,1199884,0.00091137,99.41233390
3172,諷,言,16,11,1199895,0.00091137,99.41324527
3173,崁,山,10,11,1199906,0.00091137,99.41415664
3174,磯,石,17,11,1199917,0.00091137,99.41506801
3175,捺,手,11,11,1199928,0.00091137,99.41597938
3176,竄,穴,18,11,1199939,0.00091137,99.41689075
3177,羚,羊,11,11,1199950,0.00091137,99.41780212
3178,繳,糸,19,11,1199961,0.00091137,99.41871349
3179,甥,生,12,11,1199972,0.00091137,99.41962486
3180,闡,門,20,11,1199983,0.00091137,99.42053623
3181,祇,示,9,11,1199994,0.00091137,99.42144760
3182,籟,竹,22,11,1200005,0.00091137,99.42235897
3183,逍,ひ,11,11,1200016,0.00091137,99.42327034
3184,敞,の,12,11,1200027,0.00091137,99.42418171
3185,艇,舟,13,11,1200038,0.00091137,99.42509308
3186,剔,刀,10,11,1200049,0.00091137,99.42600445
3187,淇,水,11,11,1200060,0.00091137,99.42691582
3188,簷,竹,19,11,1200071,0.00091137,99.42782719
3189,襪,衣,21,11,1200082,0.00091137,99.42873856
3190,蠍,虫,19,11,1200093,0.00091137,99.42964993
3191,嚨,口,19,11,1200104,0.00091137,99.43056130
3192,聶,耳,18,11,1200115,0.00091137,99.43147267
3193,簸,竹,19,11,1200126,0.00091137,99.43238404
3194,瀕,水,19,11,1200137,0.00091137,99.43329541
3195,嚥,口,19,11,1200148,0.00091137,99.43420678
3196,驪,馬,29,11,1200159,0.00091137,99.43511815
3197,鸛,鳥,29,11,1200170,0.00091137,99.43602952
3198,厘,厂,9,11,1200181,0.00091137,99.43694089
3199,亥,ぞ,6,10,1200191,0.00082852,99.43776941
3200,曳,曰,6,10,1200201,0.00082852,99.43859793
3201,叨,口,5,10,1200211,0.00082852,99.43942645
3202,屹,山,6,10,1200221,0.00082852,99.44025497
3203,伕,人,6,10,1200231,0.00082852,99.44108349
3204,芋,艸,7,10,1200241,0.00082852,99.44191201
3205,冽,ち,8,10,1200251,0.00082852,99.44274053
3206,宦,で,9,10,1200261,0.00082852,99.44356905
3207,妾,女,8,10,1200271,0.00082852,99.44439757
3208,吠,口,7,10,1200281,0.00082852,99.44522609
3209,拚,手,8,10,1200291,0.00082852,99.44605461
3210,扳,手,7,10,1200301,0.00082852,99.44688313
3211,吶,口,7,10,1200311,0.00082852,99.44771165
3212,垣,土,9,10,1200321,0.00082852,99.44854017
3213,侶,人,9,10,1200331,0.00082852,99.44936869
